topic	tweet_id	text	claim
OC	5444	You could always visit me ( I drive ! ) , or fly to NYC , or I hear the west coast of FL is nice and unpolluted . 	0
OC	5445	Neil Gaiman lives in Portland . 	0
OC	5446	Where have you always wanted to visit ? 	0
OC	5447	Everywhere in the US is gonna be hot . 	0
OC	5448	* crawls into hole * * blasts Goo Goo Dolls music * * hides face from world * * continues to make friends with asterisks * * does Sudoku and falls asleep * Fneh . . . . . . . . . 	0
OC	5449	I can ' t believe freshman year is OVER .   I won ' t believe it until I take my geometry exam and never have to go to that class again .   I can ' t believe she gave us a test on the last day of ' real ' school .   Review ? 	0
OC	5450	Sorry for the short hiatus .   I popped up to comment in a couple of journals but didn ' t really post .   I am miserable . 	1
OC	5451	  I ' m sick and exams have started and I am a terrible , terrible person . 	0
OC	5452	HA .   LET ' S TAKE   TEST . 	0
OC	5453	I have to go cough my lungs up somewhere else .   * wheeze * 	0
OC	5454	ha , Australia : ) Both an island and a continent ( continents are just islands that are harder to leave ) . 	0
OC	5455	: ) the last one is my favorite . . . such vibrant colors ! 	1
OC	5456	i always love your flower shots ! 	0
OC	5457	Marry me . 	0
OC	5458	Great stuff . 	0
OC	5459	Fab 60 ' s vintage for sale on ebay . 	0
OC	5460	Hai thar ! 	0
OC	5461	You ' re a couple hours from me . . 	0
OC	5462	I ' m in the outskirts of Rochester , NY ! 	0
OC	5463	^_^ 	0
OC	5464	Click over picture to visit auctions . 	0
OC	5465	That it might have been done out of a global sense of CYA doesn ' t make it better or significantly change the nature of the thing . 	0
OC	5466	There ' s also been plenty of cases of the bishops in Ireland , e . g . , passing the buck up to their archbishop . 	0
OC	5467	Errr . . . last I heard , around the news of the Murphy and Ryan reports , there was evidence then-Cardinal Ratzinger sent letters instructing bishops to pass any reports of child abuse to Rome rather than local law enforcement , before he took over his current office as Pope . 	0
OC	5468	It ' s not a hands-clasped Snidely Whiplash " I am evil to be evil mwahaha ! " cartoon villainy . . . but it ' s coordinated efforts to protect child predators . 	0
OC	5469	Whether it was a conspiracy within the organization as a whole , or dozens of smaller conspiracies around the world , you have to admit that there are coordinated efforts among multiple individuals to aid and abet the criminals who abused children . 	0
OC	5470	Oh dear lord . . . so sweet and moist . . . you can ' t tell me you ' ve never had the craving ! 	0
OC	5471	Thank you ! 	0
OC	5472	hahaa , yes probably . 	0
OC	5473	Heh , the DVD is good too - has fun special features . 	0
OC	5474	Lol , they showed some stuff about the New Moon premiere on TV here last night , and some of the girls were saying they ' d been waiting for five days to get a spot on the barrier . 	0
OC	5475	Lol . 	0
OC	5476	At least the movie is still awesome : D Although I hate it when they change the name of films lol . 	0
OC	5477	I was appalled . 	1
OC	5478	FIVE DAYS . 	0
OC	5479	Seriously . 	0
OC	5480	Also , if you ' ve never been to the old mill , the adventure I ' ve tried to have about 400 times and never have , would you go with me ? ? ? 	0
OC	5481	Pretty cool . 	0
OC	5482	freaking AWESOME picture . 	0
OC	5483	Dan Hiller ? 	0
OC	5484	He could bail up cat feeders in the corridor with his hulking shadow and glowing green eyes , he could bite your chin with pinpoint accuracy and keep you warm in the winter . 	0
OC	5485	I have many memories of living with him - he was a cat amongst cats . 	1
OC	5486	The cyber-kitty is no more . 	0
OC	5487	RIP Bodgie . 	0
OC	5488	Well , you know Gracie ! 	0
OC	5489	It ' d be interesting to look into a job like that , see what it might be like . . . though something always tells me it wouldn ' t be a good fit somehow . 	0
OC	5490	Ross has an idea for a tattoo that he wants me to design soon , though , so that might prove inspiring : ) . 	0
OC	5491	Hello , nice site look this : End ^ ) See you 	0
OC	5492	So I will never put this on my journal . 	0
OC	5493	you got it ! 	0
OC	5494	I ' m not very amused lately . . . just in general .   I ' m really just fed up with the crappy pay and the crappy hours and working weekends . . . and I ' m sick of getting ditched . 	0
OC	5495	True . 	0
OC	5496	But square frames aren ' t so hard to find . . . you will just have to do your own matting . . . ; - ) Also , Ikea typically has good square frames ( cause square is so mod like that ) http://www.ikea.com/us/en/catalog/products/30109782 	0
OC	5497	RAAAAAAAAAAAAAAR . 	0
OC	5498	Deadly serious , strong , and on your way to leave no wo / man standing without tears in their eyes . 	0
OC	5499	You look pure EVOL , and I mean that in the Sonic Youth way . 	1
OC	5500	Sweetheart ! 	0
OC	5501	love the futurama bits . 	0
OC	5502	I would love to go to Paris / France someday . 	0
OC	5503	I am so jealous . 	0
OC	5504	I hope you have a good time ! 	0
OC	5505	The dvd easter egg has some footage of me , too . 	0
OC	5506	Wow . 	0
OC	5507	That was really obnoxious ! 	0
OC	5508	See , now , that ' s why " scalpel " and not , say , " claymore " . 	0
OC	5509	I like to be precise in my targets . 	1
OC	5510	I ' m better online ( where , if necessary , I can put the keyboard down and back away slowly ) than in person ; sometimes someone ' ll get nipped for no greater crime than atrocious timing ( I seem to recall you ' ve been on the receiving end of that , but I don ' t recall circumstances ) . 	0
OC	5511	But the idea is that surgery is for a ) otherwise intelligent and reasonable people who need to have some bit of WTF ? ! ? 	0
OC	5512	yes , yes you must ! ! 	0
OC	5513	thanks so much ! ! 	0
OC	5514	territory . 	0
OC	5515	KYLA SARA AND DEVON . 	0
OC	5516	Plus , if you want to goth it up when your team wear yellow , you have to go that extra mile . 	0
OC	5517	The way I look on the outside is the way I feel on the inside . 	0
OC	5518	Even better is when , for some reason , their scripts fail to " build " your style , and you get nice error messages in the place of actual content . 	0
OC	5519	That , and the twitter-esque " We loaded half of your stylesheet . 	0
OC	5520	Be grateful you got that much . " screwups . 	0
OC	5521	They ( or someone but probably them ) threw an egg at my mom ' s house later . 	0
OC	5522	: ( 	0
OC	5523	Now normally I would agree , to be courteous , but I was just visiting her house and the lady who yelled at me was SO rude about it . 	0
OC	5524	Like it was the WORST crime ever because we accidentally left our light on . 	0
OC	5525	. . . 	0
OC	5526	I have no hug icon , so you get Jordan proclaiming his love for soda water sort of hugging the fuel tank ? 	0
OC	5527	Thank you , and I ' m sure they ' re going to ! 	0
OC	5528	* hugs back * 	0
OC	5529	sweeeet 	0
OC	5530	Especially since she was friends with that fakey-fake 2nd place bitch ( Tan Wei Wei ) . 	0
OC	5531	Plus her singing kinda sucked : ( But yeah the tall pretty girl seemed like a cold bitch . 	0
OC	5532	I thought for sure she ' d win coz she was just so PRETTY . 	0
OC	5533	LI NA was like , unbelievably pretty ! ! ! 	0
OC	5534	LOL . 	0
OC	5535	But I guess she wasn ' t MANLY enough . 	0
OC	5536	lol : D in other words you have to be a hawt manly girl to win ! 	0
OC	5537	Also , those pants make your legs look like little roads ! 	0
OC	5538	Looking forward to seeing more of it . 	0
OC	5539	I ' ve only seen one episode ( unless that ' s all there is ? ) but I was really impressed with it ! 	0
OC	5540	It ' s probably all the depressive starvation ! ! 	0
OC	5541	Haha , really ? 	0
OC	5542	I still can ' t fit into my jeans . 	1
OC	5543	but maybe add each other ? 	0
OC	5544	maybe ? 	0
OC	5545	Someone posted this in a poetry community with a link to your journal , which is how I came to be here . 	0
OC	5546	I love your writing and I love your music , and LJ etiquette is a tricky business and mostly I am terrible at navigating it , when I go commenting in someone ' s journal I feel like the awkward gangly 13 year old at a school dance . 	0
OC	5547	fall ♥ 	0
OC	5548	I was very leery of Xion going in , because dude I ' ve seen this plot and it sucked when it was fanfic , but actually she is awesome and tragic and WOES . 	0
OC	5549	I knooooow . 	0
OC	5550	Also , I am very glad there was another boss battle with Saïx , because I needed to punch him in the face kind of a lot . 	0
OC	5551	Poor girl didn ' t deserve to be only kind of real and stuck in permanent power-drain mode and all . 	0
OC	5552	. well , depending on how you define " the Devil " , I could see it as making sense . 	1
OC	5553	. 	0
OC	5554	. 	0
OC	5555	The qualifying exam looks like this : 1 . 	0
OC	5556	Maybe I ' ve been reading too many superhero comics , where heroic characters often are aliens / clones / alien clones / research projects / robots / all of the above , but I appear to have a much broader definition of " person " than Saïx or , for that matter , DiZ , whom I didn ' t get to beat up , which continues to depress . 	0
OC	5557	: P http://www.youtube.com/watch#playnext=1&playnext_from=TL&videos=hPwByhA3QqQ&v=0sZ0OJGm6Ak 	0
OC	5558	I find it hilarious . 	0
OC	5559	Your post made me remember a Madtv parody skit of it . 	0
OC	5560	I ' ve never seen either of those shows , but I ' ve heard of survivor . 	0
OC	5561	i have hundred of images up as for really free ones , maybe deviant art , they allow out side linking in blogs these days and theres no limits . 	0
OC	5562	slightly annoying up load procedure , one file at a time upload etc . . 	0
OC	5563	it ' s so you pay up to be able to show more than the last 200 uploaded . 	0
OC	5564	and also once paid you can have lots of sections and stuff to organise everything , if you have a paid LJ account the hosting here in the scrap book is really good as well . 	0
OC	5565	photobuckets seems to suck big time , never used it personally , just judging but the amount of times i see ' this image unavailable hosted by photobucket ' stuff around 	1
OC	5566	If you get a lot of people performing the same actions to cover up their fuck-ups , it tends to look like a conspiracy . 	0
OC	5567	I tried to convince my parents a few months that bisexuality is a real thing but have thusfar been unsuccessful ; discouraging me from revealing to them how I feel . 	0
OC	5568	GENERALKITE xboxlive : 3 	0
OC	5569	I ' m bisexual but have been too scared that I ' m either just confused or that people will judge me to tell virtually anyone . 	0
OC	5570	Please , please don ' t do this ; ) Your LJ ' s great , don ' t mess it up with half-conversation fragments ! 	1
OC	5571	Congratulations on missing your flight , Matt ! 	0
OC	5572	I have a lot of clutter , but it ' s all clothes and comic books . 	0
OC	5573	It made me feel better about the state of my apartment . 	1
OC	5574	Wow , that was really horrifying . 	0
OC	5575	Post more , please . 	0
OC	5576	I guess my version of March has gone out like a lion . 	0
OC	5577	I ' m sick of having an IV in my hand . 	0
OC	5578	I ' m in a fairly normal rhythm and on lots of drugs , so hopefully , I will be able to go back home today . 	1
OC	5579	So , yesterday , I was given a shock to the heart . 	0
OC	5580	I had to look out the window to make sure I wasn ' t in Amsterdam . 	0
OC	5581	I was lying in a bed with several people around me sending updates via e-mail to other people . 	0
OC	5582	Yesterday , I felt like Yoko Ono . 	1
OC	5583	Evidently , some people would rather elect someone with whom they would enjoy having a beer . 	0
OC	5584	Does having a brilliant academic career mean nothing ? 	0
OC	5585	I , and many other people , just did ! 	0
OC	5586	I ' d rather elect someone who is competent . 	0
OC	5587	My apologies for the rant . 	0
OC	5588	Still , I ' m commenting anonymously . 	0
OC	5589	I guess I like to live dangerously . 	1
OC	5590	Last time I did this meme on someones journal , LJ tagged my IP as spam . 	0
OC	5591	It took weeks to get my IP removed . 	0
OC	5592	3D glasses went out of style ? 	0
OC	5593	The growing clerical sex abuse scandals in the Roman Catholic Church are proof that the Devil is at work inside the Vatican , according to the Holy See ' s chief exorcist . 	0
OC	5594	No point snarking this , really , is there ? 	1
OC	5595	i ' ll be in the A , 16 more days 	0
OC	5596	Having my sister say that my Canterbury kids are lovely people but she doesn ' t know what I ' m doing with them both confirms that I ' m right and not crazy , but also makes me feel a bit sad . 	0
OC	5597	With that proportion of oil to flour , it ' s going to be almost fudgy , I think . 	0
OC	5598	I ' ll give this a try . 	0
OC	5599	Geoff Johns will be my secret lover for ever now . 	0
OC	5600	Have you read Flash : Rebirth # 1 yet ? 	0
OC	5601	Man , yesterday was pretty awful . 	1
OC	5602	right on , i want to slap that bitch in the face and yell at him for being an unfeeling , killing , tyrant . . . i hate that mother fucker 	0
OC	5603	seriously , look at that . 	0
OC	5604	today after working at macgrill i ' m stopping by dr . b ' s to pick up my awesome toothbrush ! ! 	0
OC	5605	Barely legal . 	0
OC	5606	Is that the same ire and frustration and outrage over " UNFAIR ADVANTAGE " re : Affirmative Action is hardly ever expressed or articulated when the children of rich , white donors seem to have little problem getting into the school of their choice . 	0
OC	5607	Atsuko : Hasn ' t really met much , but there ' s some MILF waves goin ' on there . 	0
OC	5608	Daaaamn good-looking woman . 	0
OC	5609	She thinks he ' s very cool , and that he has a very sweet , very cute girlfriend who probably owns his ass . 	0
OC	5610	I need an Eloise icon . 	0
OC	5611	But Jennifer thinks Tot is adorable and very pretty . 	0
OC	5612	That ' s really nice but I ' m working this week and can ' t back out . 	0
OC	5613	RELATIONSHIP MEME : Tot : Tot-chan~~~ ! 	0
OC	5614	Jennifer loves being your grandma and thinks Tot is sweet and adorable and wants to get you your own apron so we can cook together~ Jenn doesn ' t really understand emo that lasts longer than two seconds , so she gets confused when Tot goes all " D : " at her and DOESN ' T STOP , so Jennifer just tries to " 8D " back at her as much as possible until her Tot-chan is cheerful again ! 	1
OC	5615	♥ Yousuke : WINGS ♥ That ' s really the most that stands out in Jenn ' s mind about Yousuke . 	0
OC	5616	A stylistic decision makes a very good hat . 	0
OC	5617	As long as it ' s not over the top , it ' s an ego boost . 	0
OC	5618	But my friend and I agreed that it ' s kind of nice either way . 	1
OC	5619	: P 	0
OC	5620	The world is just trying to remind you that you ' re hot . 	0
OC	5621	He works at a store on Hawthorne and gets hit on non-stop by both genders . 	0
OC	5622	My friend and I were talking about getting flirted with by the non-preferred gender last night . 	0
OC	5623	I do occasionally . 	0
OC	5624	Ben gets hit on ( though he doesn ' t realize it ) by both as well . 	0
OC	5625	: ) I had a pretty horrendous ride in this morning . 	0
OC	5626	I ' m a silly girl sometimes . 	0
OC	5627	Or in my case . . . you ride . 	0
OC	5628	Just on principle . 	0
OC	5629	In QLD bike riders go up the inside or the middle . . . but I thought " no , I ' m a terrible rider , I need to practice my slow ride " . . . and thank god for that , there was a cop car sitting at the end of the motorway , who ' d nabbed 2 riders . 	0
OC	5630	and i keep flooding her at the lights ) . . . and sat in bumper to bumper traffic on the Western Motorway , going not much faster than an average 40km / h . 	0
OC	5631	I stalled 5 times ( my chain needs greasing . . . grr . . 	0
OC	5632	I left Chapel Hill at 7 and got to work in Spring Hill at 7 : 40 . 	0
OC	5633	THEY CAN ' T POSSIBLY TOP THIS CUTENESS . 	0
OC	5634	This is especially gratifying because while I ' ve always liked the piece , it ' s weird and inaccessible , and I figured I ' d probably never find a home for it- - goes to show that if someone ' s willing to publish something like that , there ' s hope still for all my esoterica . 	1
OC	5635	Poem " Eleison " will appear in the January ( or possibly February ) issue of decomP . 	0
OC	5636	wow . 	0
OC	5637	I was reading your party invitation and just realized how close you live to me - we ' re practically neighbors ! 	1
OC	5638	I ' m at 6th and Fraser 	0
OC	5639	For her it ' s excusable as she was born when times where very different . 	1
OC	5640	Heee I -loooove - Franz Ferdinand ♥ And yes the new print is so gorgeous ! 	0
OC	5641	exactly like the letterman one if you saw it . 	0
OC	5642	It was ok , but they always just seem so nervous on tv 	0
OC	5643	Gorgeous pictures ! 	0
OC	5644	Happy belated Birthday ! 	0
OC	5645	ITS ALWAYS GOOD NO MATTER WHAT , BECAUSE IN THE COUNTRY THERE ' S ALWAYS CRAZY PEOPLE AND FREE BOOZE 	1
OC	5646	Of course , wear your flame-retardant pure [ unadulterated ] linen ephod if you want to read any of the comments . 	0
OC	5647	Here is a poll which could have benefited from some editing : Do you think homosexuals should have rolls in the church ? 	0
OC	5648	And polls . 	0
OC	5649	As a social site , there are also boards , profiles , reviews , and so on . 	0
OC	5650	i don ' t know it was random . 	0
OC	5651	i do though . 	0
OC	5652	: [ 	0
OC	5653	. . . and coffee hour ' s not for another 45 minutes ! 	0
OC	5654	Let people see this delightful movie thats full of morality stories and great songs . 	0
OC	5655	American culture has a spotted past , the best way to accept it and move on is to embrace it . 	0
OC	5656	Basically the folks who want to cry racism and what not are blithering idiots who never managed to open their minds enough to see what this movie was about . 	0
OC	5657	robo_rob who has it on bootleg and saw it in the theaters when he was a child . 	0
OC	5658	Song of the South should be released again . 	1
OC	5659	It is not racist . 	0
OC	5660	Uncle Remus was a slave and the stories came from slavery days . 	0
OC	5661	While slavery was a horrible thing , we cant just act like it never happened . 	0
OC	5662	cough cough 	0
OC	5663	I ' ve been in a few tarot discussions on his use of cards and how they were drawn ( by the animators , that is ) . 	0
OC	5664	Though he was overly broad ( and the stereotype bad guy ) , I kinda liked Shadow Man . 	0
OC	5665	It will . 	1
OC	5666	d ) Was a good time . 	0
OC	5667	e ) This one is interesting . 	0
OC	5668	c ) It is doing well . 	0
OC	5669	We ' re not in the black yet , but things couldn ' t be going more according to plan . 	0
OC	5670	Thanks . 	0
OC	5671	I ' m going to try to be there for the birthday : D 	0
OC	5672	I think it ' s neat when people respond back to these things . 	0
OC	5673	a ) Yes . 	0
OC	5674	Um . . . you ' re welcome ? 	0
OC	5675	A general lack of money is a frustrating problem , that causes issues in my marriage . 	0
OC	5676	But that doesn ' t really feel like I ' m answering the question . 	0
OC	5677	So there ' s a deep confession , I guess . 	0
OC	5678	Basically , being raised super-Christian with a penchant for repression has fucked up my ability to express this pretty badly . 	0
OC	5679	I like the first and third ones best - the lines are so crisp , and it almost looks like they ' re glowing . 	1
OC	5680	So pretty ! 	0
OC	5681	I ' m a little sad that I feel the need to make this annonymous , but I guess that ' s the point I ' m at still . 	0
OC	5682	I hope to get out there to study in around 1 . 5 - 2 years time . 	0
OC	5683	Maybe we can get drunk together then ? 	0
OC	5684	ow where abouts ? 	0
OC	5685	My good friend lives in Vancouver . 	0
OC	5686	Argh . 	0
OC	5687	The fundamental problem is that babies only grow in women . 	0
OC	5688	< 3 	0
OC	5689	Sorry this comment doesn ' t make sense ; I am not at all sure what type of feminist I am or what my opinions are on all issues . 	0
OC	5690	Kanada is Krazy . 	1
OC	5691	But yeah , start off with the Northen Lights and see what you think . 	0
OC	5692	Wobbly milk in a bag ? 	0
OC	5693	It also pissed off the church no end due to some of the fantasy concepts . 	0
OC	5694	Also , Armoured Bears are l337 . 	0
OC	5695	That ' s the one , and yes , it ' s great reading . 	1
OC	5696	Books start off relatively short and ' easy ' reading and get progressively darker and more mature . 	0
OC	5697	segmented - A unique and positive rating community Be rated on whatever you want - from looks , body , eyes , hair to personality , photography , writing , and much much more . 	0
OC	5698	: - ) 	0
OC	5699	add me ? 	0
OC	5700	if you ' re really into the green scene , you might as well forgo electricity too . 	0
OC	5701	Cheerios should be labeled a drug . 	0
OC	5702	The entire style of building " modern " fortifications in the 18th century got named after him . 	0
OC	5703	BTW , yes , Vauban was Da Shiznit when it came to fortification . 	1
OC	5704	His primary competitor was a Dutch military engineer named Cooehorn , after whom a type of mortar is named . 	0
OC	5705	He built 37 fortresses in France , fortified or improved the fortifications of 300 cities and towns , as well as directing 53 sieges , almost all of them successful . 	0
OC	5706	the loyal are still waiting . . . . . 	0
OC	5707	: o ) 	0
OC	5708	I hope so . 	0
OC	5709	He has another reprieve cos Al is too busy today to do him in . 	0
OC	5710	i haven ' t culled you , just have a new journal : P so add this one 	0
OC	5711	See I knew you were going to say something cool and rational about it . 	0
OC	5712	omg yes i need to see that again to remember how bad it was ; D 	0
OC	5713	* nods * me too ! 	0
OC	5714	( Jon Stewart called the look he gave Biden over the Justice Roberts memory joke , his " Shut The Fuck Up " face . ) 	0
OC	5715	It ' s amazing to see him so serious too ! 	0
OC	5716	This is one tough , no-nonsense man ! 	1
OC	5717	Thank you , bb . 	0
OC	5718	patio drinks . 	0
OC	5719	Oh my GOD , Amber . 	0
OC	5720	But next week . 	0
OC	5721	I totally won ' t I have negetive 237846 dollars . 	0
OC	5722	last night instead of doing a major project for the end of the year , i read joke ljs by batman villains and patrick bateman . 	0
OC	5723	lol i have addictive personality but if i ' m trying to quit a couple of bad habits , new ones formmmm . 	0
OC	5724	RELATIONSHIP MEME Fletcher : Fletchan is adorable and small and cute and polite and Jennifer wants to clutch you to her sometimes because of the cute . 	1
OC	5725	She really , really wants to put you in a dress sometime , too . 	0
OC	5726	8D . . . as a side note , I keep ending all my relationship comments with " 8D , " which can ' t be good . 	0
OC	5727	HOT / NOT MEME Fletcher : A~dor~a~ble~ ! 	0
OC	5728	Grrr . 	0
OC	5729	There has to be some relatively drug free party somewhere , I just assumed Paxon kids would be more likely to throw one than Stanton kids . 	0
OC	5730	The only reason I ' m going is because it ' s free . 	0
OC	5731	Lisa and Noirin drive me crazy . 	0
OC	5732	Hurray ! 	0
OC	5733	Lol I like to ask so when i start commenting people have some inkling of who I am . 	0
OC	5734	But calling your baby ugly and calling you a slut because of things like having fake boobs , oh my fucking god they ' re pathetic . 	1
OC	5735	: / Those who voted for Prop 8 either voted out of fear / discrimination of homosexuals or because they were following what their church told them like sheep . 	0
OC	5736	Never once has it entered their mind that they might be wrecking their fellow Americans ' lives . 	0
OC	5737	The problem , as I see it , is that people still vote for selfish interests rather than trying to protect their fellow citizens and their rights . 	1
OC	5738	It ' s the difference between a millionaire voting Democrat because they figure they could stand to lose a couple thousand a year for the good of the economy or voting Republican because they want to keep their private jet running . 	0
OC	5739	Believe me , no living person wants to be the person this pertains to . 	0
OC	5740	B ' aww your kitty is so cute ; A ; GET BETTER SOON LAE . 	0
OC	5741	D8 ; ; LISTEN TO YOUR DOCTOR ! ! 	0
OC	5742	how long did it take ? 	0
OC	5743	And always twirling , twirling , twirling towards freedom . 	0
OC	5744	always remember ; We must go forward , not backward . 	0
OC	5745	Sideways , not forward . 	0
OC	5746	i still check on a regular basis . 	0
OC	5747	not in a creepy facebook kinda way , i just watch my friends updates a lot . 	0
OC	5748	He ' d looked at the map before we set out and insisted he knew where he was going . 	0
OC	5749	I decided it wasn ' t worth fighting about , so I had a nap . 	0
OC	5750	When I woke up , I looked out the window at a road sign and asked him why we were in England . 	0
OC	5751	He ' s let me navigate ever since . 	0
OC	5752	That made me giggle ; it ' s so familiar . 	1
OC	5753	Mr . Mochi is like Bruce , not much for looking at road signs if they don ' t tell him what he thinks they should . 	1
OC	5754	So , we ' re spending a couple of months in Wales , with Mr . Mochi working at Cardiff Uni . 	0
OC	5755	We ' d spent a long weekend in the north and were heading south back to Cardiff by the quickest route , a straight shot down the center . 	0
OC	5756	Traveling together is a serious test of a relationship . 	0
OC	5757	Considering how big a trip you two just took , and your illness along the way ? 	0
OC	5758	I think I know why elves have so few children , all their women are B cups . 	1
OC	5759	Let ' s hang out , soon . 	0
OC	5760	. . . 	0
OC	5761	Whoo nudity ! ! ! 	0
OC	5762	haahah its just a bunch of fake flowers i found lying around my room i decided to stick in my hairz 	0
OC	5763	muwahahahhha that is all * saRa * 	0
OC	5764	I am going to steal your kitty and then all of your toys ! 	0
OC	5765	well mine is the same lately except that I try to eat something and dont go to the gym every day / week but play with my Wii ; ) 	0
OC	5766	just added you now . 	0
OC	5767	oh gosh , i thought i did ! 	0
OC	5768	= ) 	0
OC	5769	Very . . . what ' s the word . . . 	0
OC	5770	Of course an entire race would all style their hair the same way . 	0
OC	5771	I ' m just saying , there ' s nothing weird or nonsensical about that . 	0
OC	5772	Oh , no , I know they do . 	0
OC	5773	Logical . 	0
OC	5774	i laughed so fucking hard at this . 	0
OC	5775	: [ 	0
OC	5776	Yea was going to say we are in lots of the same communities and have seen you around ! 	0
OC	5777	But you havent added me back lovely ! 	0
OC	5778	yes 	0
OC	5779	" the infamous fridge . . . mmmm beer . . . mmmm soda " you ' re fuckin ' awesome . 	1
OC	5780	I didn ' t have my sword with me , otherwise there would have been some Highlander action . 	0
OC	5781	minus when they do the solo shots , the woman putting that stuff on with those little eyeshadow sponge applicators gives me the creeps every time i watch it 	0
OC	5782	David Shrigley Zhang Huan Neo Rauch Takashi Murakami 	0
OC	5783	Doesn ' t it sound totally like a sequel to a book called Among Others ? 	0
OC	5784	It totally does . 	0
OC	5785	^^ 	0
OC	5786	The artist is awesome . 	0
OC	5787	You should really check it out . 	1
OC	5788	Dan Hiller . 	0
OC	5789	Also , I love married to the sea . 	0
OC	5790	To be quite frank , you sound like my 91 year old Great-Grandmother . 	0
OC	5791	if I was a rapper , I ' d prolly want to be called hoovemeister F . man , I ' m not even keeping a train of thought anymore . 	0
OC	5792	The degree in folklore is a cool thing to have . 	0
OC	5793	Thanks for the info . 	0
OC	5794	I know - she definitely misses several notes * wince * . . . 	1
OC	5795	I ' ve had the song stuck in my head for days , now , and that video keeps getting funnier every time I see it . 	0
OC	5796	Twirl around , Ninjas ! ! 	0
OC	5797	I know how you feel , I just graduated and finished my job so I ' m an unemployed nonstudent bum with no aims in life . 	1
OC	5798	* HUGS * It ' ll get better little one . 	0
OC	5799	: D 	0
OC	5800	* sigh * oh well : P Just stay positive Miss Queegy ! 	0
OC	5801	: p 	0
OC	5802	i ' m glad i didn ' t do something pervy and ask for naked pictures in my christmas card now , cuz that would have been * totally * inappropriate if you ' re " involved " . 	1
OC	5803	well congratulations ! 	0
OC	5804	this LJ is a place for me to express my unbridled and extremely subjective thoughts and feelings . 	0
OC	5805	this isn ' t about good or bad . 	0
OC	5806	my subjective feeling is that a republican vote is harmful to this country . 	0
OC	5807	i never disputed that . 	0
OC	5808	clearly , republicans have the right to vote . 	0
OC	5809	Abigail 	0
OC	5810	i really don ' t care if you agree with me or not . 	0
OC	5811	i don ' t think they are idiots because they don ' t agree with me . i think they are idiots because their premises alienate and destroy . 	1
OC	5812	i don ' t care who the person is , if they have republican beliefs ( such as unregulated corporations , independence at the expense of the community , free market capitalism ) and more specifically social conservative beliefs ( such as being opposed homosexual marriage and social programs and believing in a version of family values based on twisted theology ) then i believe their beliefs are selfish , ignorant , and exceedingly adverse . 	0
OC	5813	Sleep = cure for everything . 	1
OC	5814	And these exams are really stressing me out too . 	0
OC	5815	But hey , you just got past two of em today , so be teh happeh . 	0
OC	5816	Good luck on exams , and I hope you feel better soon ! 	0
OC	5817	* big giant hug * Get well soon ! 	0
OC	5818	And sleepsleepsleeep ! ! ! 	0
OC	5819	Like , I got home today and took a 4 hour nap . 	0
OC	5820	It really helped . 	0
OC	5821	If there is such a thing as memes ( and the theory ' s proponents say that they are things ) , then this is the meme equivalent of engineering weapons-grade strains of the Bird Flu . 	0
OC	5822	I think if you set out by saying , " Hey guys , I am starting this new meme , " then it is definitely not a meme . 	0
OC	5823	It ' s like infecting someone with a disease on purpose and saying they " caught " it . 	0
OC	5824	And if you don ' t agree it ' s only because the meme that makes you think otherwise is a strong one . 	0
OC	5825	But , anyway , yeah . 	0
OC	5826	Well , I actually don ' t much care for the term in general , as it means engaging with a corner of philosophy of the mind that I find a little silly . 	1
OC	5827	In its stronger forms , meme theory suggests that there ' s no such thing as human consciousness or thought because our brains are just spongy , meme-infested piles of goop . 	0
OC	5828	1 . 	0
OC	5829	rofl , he was working the Naismith daughter ' s pink dress . 	0
OC	5830	this has been a good photo week for me . . 	1
OC	5831	Just wait until the green people turn out to be a convenient deus ex machina at the end , haha . 	0
OC	5832	kudos ! 	0
OC	5833	good call . 	0
OC	5834	i would love to get rid of our cable . . . celeste would never go for it though . 	0
OC	5835	What book is that ? ? 	0
OC	5836	' Cos you ' re a lovely pretty lady : ) 	0
OC	5837	The Advocate is reporting that this will not be an executive order . 	0
OC	5838	Poisoning Pigeons in the Park We Will All Go Together When We Go Masochism Tango 	0
OC	5839	Yeah , I love both of them and it ' ll be nice to see them , but . . . WHAT ? 	0
OC	5840	Sure , time is bleeding , but there has to be some significance . 	0
OC	5841	I agree , the next episode is going to have to go so fast to cram everything in . 	0
OC	5842	I read that it ' s supposed to be an hour and fifteen minutes , which helps a little , but there ' s still so much to resolve . 	0
OC	5843	It ' s still true though , the cops turn a blind eye - - they even said that in my course . 	0
OC	5844	ok or not , It will still be going on forever 5 years after from this post . 	0
OC	5845	XO -sally smartass 	0
OC	5846	: ] 	0
OC	5847	i ' d like to go to the next one though ! 	0
OC	5848	sorry i missed the last couple shows you told me about . 	0
OC	5849	i wonder if you met him ! 	0
OC	5850	how weird , i met a guy named nick this past weekend and he ' s up here opening the aa store at northstar . 	0
OC	5851	that ' s awesome lady ! 	0
OC	5852	Repeated for clarification : KIDDIEFURS ARE FUCKING CREEPY AND THEY MAKE THE BABY ERIS RAGE . 	0
OC	5853	Why don ' t I have a GODS WHY ? ! 	0
OC	5854	icon ? 	0
OC	5855	Oh god I wanted to stab myself in the eye with a fork . 	1
OC	5856	Forcefully and repeatedly . 	1
OC	5857	omg , someone said what an ugly baby I have in there . . . how mental can you get ? 	0
OC	5858	lol 	0
