topic	tweet_id	text	claim
OC	3947	The secret beach totally does not exist anymore . 	0
OC	3948	I found it while looking for Victorian images and fell in love ! 	0
OC	3949	The artist name is Dan Hiller I think . 	0
OC	3950	May you find much to enjoy in the new one . 	0
OC	3951	Happy Decade Accumulation Day ! 	0
OC	3952	This is gorgeous ! 	0
OC	3953	xo 	0
OC	3954	I ' m here because somebodyorother demanded I come see this comic . 	0
OC	3955	Don ' t remember who . . . 	0
OC	3956	I love the imagery and the use of personification . 	1
OC	3957	err . . . you ' re never signed on ! 	0
OC	3958	Speaking of which , fuck Denis Leary . 	0
OC	3959	Now this is interesting , because I remember us having an argument about whether or not Denis Leary was a thief for stealing Bill Hicks ' material , and whether or not people have ownsership of an idea . 	0
OC	3960	Um , I ' m always glad to have people over , but 1 ) you appear to live in Michigan and 2 ) I don ' t know who you are . 	0
OC	3961	Apart from that , how do you like Tahitian vanilla martinis ? 	0
OC	3962	You ' re right . 	0
OC	3963	There are no words . 	0
OC	3964	And yet I wish I had enough of them right now . 	0
OC	3965	We ' re both thinking of you , never doubt that . 	0
OC	3966	Fuck him with a copy of Operation : Dumbo Drop . 	0
OC	3967	omg i am complete intrigued . 	0
OC	3968	i want to take those classes . 	0
OC	3969	The story IS depressing and cathartic , yet very necessary--it ' s about US , even if we haven ' t lived through all the experiences of the characters ourselves . 	0
OC	3970	but not for grades and i might not take the tests . 	0
OC	3971	Damn you , Final Fantasy XIII . 	0
OC	3972	Damn you to hell . 	0
OC	3973	I am getting a DS for Christmas . 	0
OC	3974	I have admitted to myself that I am getting this system almost entirely for Kingdom Hearts . 	0
OC	3975	And I have decided I am okay with that . 	0
OC	3976	Next : saving up for the newly-cheaper PS3 . 	0
OC	3977	PLEASE . 	0
OC	3978	It ' s poppy , kind of techno-ish , there ' s a key change in there . 	0
OC	3979	It goes " getting better , all the time , getting better , all the time " ( these are the only lyrics I know ) . 	0
OC	3980	DOES ANYONE KNOW THIS SONG ? 	0
OC	3981	OKAY : IT ' S DRIVING ME INSANE . 	1
OC	3982	Well . . . they do ! 	0
OC	3983	And yes , it is gouache ! 	0
OC	3984	It ' s just a little quick thing . 	0
OC	3985	Hahah it is a warm up ! 	1
OC	3986	but what about the Hush Sound and the Dresden Dolls ? 	0
OC	3987	And how do people even have the time ? 	0
OC	3988	Owie ! 	0
OC	3989	I hope you feel better soon ! 	0
OC	3990	Well , it ' s not as simple as " pray against it " . 	0
OC	3991	It ' s " pray against it , search your soul for what you have done and how to change , and take steps to rectify the wrongs and stop doing evil in order to keep the Devil at bay . " 	1
OC	3992	Catholic doctrine doesn ' t allow " the Devil " as a " get out of responsibility free " card . 	0
OC	3993	History of the Holidays : Columbus Day Well , I didn ' t so I though I would share it all with you ! ! 	0
OC	3994	Don ' t thank me to much . 	0
OC	3995	Much love sent your way . 	0
OC	3996	I hope you can take comfort that she ' s not in pain now , but that ' s hard to do . 	0
OC	3997	That ' s an impossibly difficult decision to make , but you clearly knew when it was time . 	0
OC	3998	Oh , I ' m so sorry . 	0
OC	3999	Awww those are so cutey . 	0
OC	4000	: D 	0
OC	4001	I can ' t babes . . 	1
OC	4002	I have to work and move house ! ! 	0
OC	4003	Toto fucking reign supreme ! ! ! 	0
OC	4004	Yeah ! ! ! 	0
OC	4005	* taps nose * Exactly . 	0
OC	4006	That ' s an odd comparison , and totally not true for me AT ALL . 	0
OC	4007	Sidescrolling platformer + Tetris Attack > > > > > > > > pretty much most games in existence . 	0
OC	4008	Spock ? 	0
OC	4009	: ( 	0
OC	4010	What heartbreaking news . . . 	0
OC	4011	I ' m so sorry . 	1
OC	4012	but yeah , she ' s pretty cute / cool . 	0
OC	4013	I feel kind of sorry for how Ai Mong Meng got elim ' d . . . : ( She seemed so sweet / cute lol The girl from last year doesn ' t sing that well lol . . 	1
OC	4014	One of the Electric Company songs ( like about words that end in -ly ) There ' s always Poisoning Pigeons in the Park . . . 	0
OC	4015	I win . 	0
OC	4016	How did you get that ? 	0
OC	4017	I ' d love to go , but alas , it takes time to get time off work , and I ' m already taking two weeks off in july for the minus radio tour . 	0
OC	4018	I wanted to go camping at catalina last summer , but it never worked out . 	0
OC	4019	It might be alright . 	0
OC	4020	It really depends on who you go with , sweetie . 	0
OC	4021	AND SERIOUSLY , COME VISIT ME . 	0
OC	4022	and MANLY ! 	0
OC	4023	She gets an A for effort , either way . 	0
OC	4024	Still , it ' s her own stupid fault for telling that person " HEY ! 	0
OC	4025	I totally took this baby from a couple I just murdered the fuck out of . " 	0
OC	4026	I wonder how well that acid bath worked , anyway ? 	0
OC	4027	Did they ever say ? 	0
OC	4028	Pretend like nothing else maters even if just for an evening 	0
OC	4029	But that is assuming they aren ' t going to trace purchases of that kind of material back that far . 	0
OC	4030	My first residents move in Monday , so you ' re in time . 	1
OC	4031	Thanks for this ! 	0
OC	4032	: ) 	0
OC	4033	  And you are keeping the really really old cars on the road .   Plus you are creating economic hardship for the lower income folks .   	0
OC	4034	  The people who can afford to buy a new car even with the government rebate . . .   The cars they are turning in are not bad cars when it comes to gas milage . 	0
OC	4035	I am so tired of hearing about this Cash for Clunkers bullsh * * .   Don ' t people have any sense at all ? 	1
OC	4036	  You don ' t want to take the " nicer " used cars off the road .   What are the lower income people going to drive ?   These are the cars they would have bought used .   Now they are going to be forced into driving even older cars .   You take all the " nicer " used cars off the road and destroy them . . .   You are not improving the enviorment .   You are just creating hardship for the lower income people . 	1
OC	4037	  They are the " nicer " used cars . 	0
OC	4038	I look forward to reading it . 	0
OC	4039	my bf got a canon 400D the other day but i have no idea about that sort of stuff so really , this is a pointless comment : P 	0
OC	4040	Oh man Little Shop Of Horros is weird and awesome . . . 	0
OC	4041	. . . would a thief do something this dangerous and stupid . 	0
OC	4042	http://www.theindychannel.com/news/15182722/detail.html 	0
OC	4043	So much to do , and yet still enough time to color-code a list of all the things to do . 	0
OC	4044	Clearly , you aren ' t busy enough . 	1
OC	4045	OMFG I ' m in china and I was totally wtaching the live broadcast of the finals . . . lol she won yay ! ! ! 	0
OC	4046	( On the flip side , I also know some men who ' ve been devastated by their girlfriends having abortions--and going " tough noogies sperm donor , you don ' t own her " is just not the answer I can give a close friend who ' s grieving because he thought he would be a father . ) 	0
OC	4047	Thanks ! 	0
OC	4048	I don ' t know an entirely good solution though . 	0
OC	4049	Obviously you can ' t allow men to dictate whether or not women abort or give up the pregnancy . 	0
OC	4050	Now the guys have to choose between unplanned marriage or a serious financial burden . 	0
OC	4051	Both of the girls were teenagers and their intentions , as far as I could tell , were to secure marriage and thus Twu Wuv . 	0
OC	4052	I ' m actually not sure about this issue . 	0
OC	4053	I know two men whose girlfriends assured them that they were on birth control and would get an abortion if it failed , then promptly presented the guys with a blue stick and a sudden conversion to pro-life . 	0
OC	4054	But the idea of someone being forced to be a father doesn ' t make me happy either . 	0
OC	4055	Dammit . 	0
OC	4056	p . s . please send ti my undying love seeing as she doesn ' t seem to return it any longer ! 	0
OC	4057	Sell sell sell . 	1
OC	4058	Panic ! 	0
OC	4059	isn ' t all that great and will soon disappear from view , you could use the money for something way better . 	0
OC	4060	That ' s just my opinion . 	0
OC	4061	Sam and Jorie went to see it , and liked it . 	0
OC	4062	I didn ' t like her though ahaha I actually didn ' t see the part whree she won coz I fell asleep . 	0
OC	4063	: D lol although that really tall girl was REALLY pretty ( and Li Na was even prettier but she was eliminated early on ) . . 	0
OC	4064	I certainly HOPE so ! ! ! ! ! ! ! ! ! ! 	0
OC	4065	lol she ' s so funny XD 	0
OC	4066	coz she thinks she ' s HAWT ! 	0
OC	4067	XD my little 5 year old cousin has the winner from last year framed in her room . 	0
OC	4068	It blowed up good . 	0
OC	4069	Agreed . 	0
OC	4070	Seriously , though . 	0
OC	4071	I am going to catch it again , but this time sit ALL the way in the back . 	0
OC	4072	. 	0
OC	4073	. 	0
OC	4074	I still think in the back of my head though , I really would have loved to have seen Devastator come to life . 	0
OC	4075	too much for sitting in the middle of the theater . 	0
OC	4076	# 1 has to go to Soundwave , my first Transformer . 	0
OC	4077	The Constructicons were my second favorite Transformers of all time . 	0
OC	4078	ASAP , The icons are gorgeous , btw . 	0
OC	4079	I am getting the impression that I really , REALLY must see ESotSM . 	0
OC	4080	< 3 ! ! 	0
OC	4081	I ' m still not quite sure why you ' re comparing two completely dissimilar games . 	0
OC	4082	Do you frequently compare Mario to L4D ? 	0
OC	4083	Well , I know that it ' s going to rerender for a printer ( duh ) , but that doesn ' t mean Safari ' s going to use Windows ' font renderer to do it . 	0
OC	4084	Union Square was a mob scene . 	0
OC	4085	The Tabernacle smelled heavenly . 	0
OC	4086	Oh . . . and an added extra . . . save all the scrapes and boil them down the next day for veggie stock . 	0
OC	4087	The best French Potato Soup in the world . 	1
OC	4088	What do you get when you combine one turnip , two large leeks , four stalks of celery , one onion , three cups of diced potatoes , and two chopped carrots , a little olive oil , one can of fat free chicken stock , one can of vegetable stock and two cups of water ? 	0
OC	4089	Recipe to come after lunch . 	0
OC	4090	I don ' t know what makes it French . . . but it is delicious ! ! ! 	0
OC	4091	Hope to hear more from you soon ^_^ 	0
OC	4092	Great to know that you ' re still alive and kicking ! 	0
OC	4093	ugh ! ! 	0
OC	4094	i knoooww . 	0
OC	4095	The verbal vomit was much appreciated . 	0
OC	4096	Take care of you . 	0
OC	4097	I am suddenly quite thirsty ! 	0
OC	4098	Where is the store going to be ? 	0
OC	4099	Congratulations , you have created a living thing with not much in the way of memories ! 	0
OC	4100	what should I doooo with these tickets ? ? 	0
OC	4101	BUT , I really did want to see The Hush Sound and I wanted to take Tianna but she hates them . . 	0
OC	4102	Oh , sweet temptation ! 	0
OC	4103	There are TONS of little kids willing to pay like $110 for the two tickets - that ' s over a 100% profit if I sold them ! 	0
OC	4104	tickets for sale . . 	0
OC	4105	I mean , if you think of " the Devil " as " the personification of evil , or as an anthropomorphic conception of evil " , and sex abuse is evil , and the coverup of evil is evil , and the coverup of the sex abuse came from within the Vatican , then , well , yes , the Devil is at work inside the Vatican . 	0
OC	4106	Seriously , just because you were created by amateurs in an unsafe environment in such a way that you took years to develop properly doesn ' t make you better . 	0
OC	4107	That is not a ' puppet ' ; that is what we technically call a ' child ' . 	0
OC	4108	I spent $235 on a swimsuit today . 	0
OC	4109	I am a Capitalist Whore ! ! ! 	1
OC	4110	All my picayune detail-orientness is really just my saying BRAVO ! 	0
OC	4111	I love the blowing leaves and I ' d include some more of those lower right as well . 	0
OC	4112	I ' d shave some of the right side off ( about 1 / 2 inch or 1 / 2 of a spine width if this was a paperback cover ) and add a bit to the top . 	0
OC	4113	The aspect ration seems a bit wide / short to me . 	0
OC	4114	I concur about the thumb ( just fade it back a little into the magical mist and you should be golden . 	0
OC	4115	I think that by bringing the hair down a bit diagonally and having it blow around you ' ll make her more feminine into the bargain . . . 	0
OC	4116	But now the prone woman ' s hair needs to fall ( at least most of it ) . 	1
OC	4117	You did indeed " fix " the bits I mentioned , and I think the piece is the better for those changes . 	0
OC	4118	I think it ' s my favorite of your pieces . 	0
OC	4119	Fab ! 	0
OC	4120	I think it ' s funny how I ' ve only had your LJ username thing for a little over a month and I ' m already number 11 on your comment list . 	0
OC	4121	Wooohoooo ! ! ! ! ! ! ! ! ! ! ! ! ! ! 	0
OC	4122	Because they printed on a very cheap grade of paper they tended to go for high contrast saturated colours ( that then got greyed down by the paper ) . . . but it ' s the * choice * of colours too , somehow the aesthetic is very much of that time and place . 	0
OC	4123	The top one is closer to what you ' d see in those magazines . 	0
OC	4124	: - ) 	0
OC	4125	I was scanning through my flist to try and find something and hadn ' t read new updates yet when I saw this picture and was like OMG MARCUS hahah . 	0
OC	4126	I love Rodrigo ( : 	0
OC	4127	where do i send mail too 	0
OC	4128	Its very good . 	0
OC	4129	I really really should actually get around to watching this show You really should . 	1
OC	4130	I empathize more fully with you than I ever have before ! 	0
OC	4131	and i suppose you ' ve been the same ? 	0
OC	4132	relatively good . 	0
OC	4133	Seeelll them . 	0
OC	4134	: D 	0
OC	4135	Speaking about it later , the subject turned to Tom Lehrer ' s parody of the Major General ' s Song , " The Elements " . 	0
OC	4136	We talked about performing that for the next recital later this year , but I decided not to because it would be too similar . 	0
OC	4137	However , I did decide I should sing one of Tom Lehrer ' s pieces , I just have to decide which one . 	0
OC	4138	What Tom Lehrer song do you think I should sing ? 	0
OC	4139	Cece and I have been taking voice / singing lessons for a while now : She because she is in a chorus , and me just for fun . 	1
OC	4140	Anyway , our voice teacher held a recital the other week where each of his students performed . 	0
OC	4141	I sang " What a Wonderful World " ( made famous by Louis " Satchmo " Armstrong ) and " Modern Major General " from Gilbert and Sullivan ' s " The Pirates of Penzance " . 	0
OC	4142	I was a bit stressed out , not only for performing a demanding piece before an audience , but also because it was also the final week of School ( though I think I ended up doing pretty well ) . 	1
OC	4143	Just . . . * HUGS * ^_~ 	0
OC	4144	Ah . 	0
OC	4145	Everyone is doing live stream things , and I keep missing tem ! 	0
OC	4146	Also , that looks exactly like the one Jonas brother . 	0
OC	4147	Like . . . for real . 	0
OC	4148	so wait , you seriously dont think she ' s hot ? 	0
OC	4149	I once dated someone who looked a lot like her , and she was probably just about as crazy . 	0
OC	4150	she had a real Lifetime movie of the week vibe . 	0
OC	4151	I now realize that I got a plastic bag from you at Junk and Foibles the other week when my sunblock leaked in my bag . 	0
OC	4152	Is it okay if I add you ? 	0
OC	4153	and beautiful pics by the way . 	0
OC	4154	HAPPY BIRTHDAY ! ! ! ! 	0
OC	4155	New stuff too . 	0
OC	4156	Holy crap . 	0
OC	4157	Have fun Spaining it up , Stinker ! 	0
OC	4158	Will credit if used . 	0
OC	4159	Grabbed a few Enchanted icons ! 	0
OC	4160	I bet she ' d heart you for it . 	0
OC	4161	i can ' t wait . 	0
OC	4162	Yes ; it ' s fabulous ! ! ! 	0
OC	4163	One word for ya : AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! 	0
OC	4164	Cool . 	0
OC	4165	Ahhh ! 	0
OC	4166	I did think it was strange everyone was asleep . 	0
OC	4167	Glad I didn ' t wake you up ! 	0
OC	4168	But your car had a girly pal for the night , harriet was all tucked in next to him awwww 	0
OC	4169	I felt bad getting Ian out of bed . . . but it was his request . 	0
OC	4170	But there it is . 	0
OC	4171	your icon is SO teh awesome . 	0
OC	4172	Number 38 ? 	0
OC	4173	Not cool I ' ll be commenting more . 	0
OC	4174	dOod . 	0
OC	4175	Peeked at a video of it and it certainly looks promising , thanks Allison ! 	0
OC	4176	It ' s really a question of Grace isn ' t it ? 	0
OC	4177	however , i appreciate your feedback . 	0
OC	4178	No need to waste your time looking for your arcade fix . 	0
OC	4179	OutGamed gives users access to some of the best games and reviews online . 	0
OC	4180	Flash , Java and Shockwave powered high-quality games , 24 hours a day , 7 days a week ! 	0
OC	4181	OutGamed . com is the hub of online gaming . 	0
OC	4182	Vizit http://pta.zwit.org/ 	0
OC	4183	If you ' re not sure , you can choose trial ! ! ! 	0
OC	4184	the hype around the movie is simply INTOLERABLE Taken literally , that ' s a pretty weird statement . 	0
OC	4185	What ' s so hard about ignoring it ? 	0
OC	4186	I can ' t recommend anything higher . 	0
OC	4187	A truly brilliant book- - check out the comic and graphic novel ( which I picked up for a measly 5 bucks at a con , lucky me ) from Astonish Comics . 	1
OC	4188	Check my blog tomorrow for more as I continue- - These pieces are ALL AVAILABLE FOR SALE and I ' m also available for COMMISSIONS ! 	0
OC	4189	So there ya go ! 	0
OC	4190	- jeremy dale 	0
OC	4191	Contact me if you ' re interested and we ' ll make things happen . 	0
OC	4192	im probably about to delete my whole account on here anyway . 	0
OC	4193	ha , totally . 	0
OC	4194	This is why I watch TV . 	0
OC	4195	We high fived and set off fireworks and smiled at stangers . 	0
OC	4196	We had well over 100 apllicants . . . 	0
OC	4197	You don ' t have to ask ! 	0
OC	4198	Feel free ! 	0
OC	4199	i was worried that you had died or something and nobody wanted to tell me . unrequited love is one of the hardest things in life . 	0
OC	4200	all you can do is refocus inwardly and learn to be happy with yourself , and when the time is right someone AMAZING will come along ! 	0
OC	4201	Masochism Tango The song about Jews ( " I ' m spending Hanukkah in Santa Monica . . . " ) 	0
OC	4202	i bet you 20 bucks . 	0
OC	4203	If you want to print a webpage and make it look nice , it shouldn ' t matter what browser you ' re using ( unless one has terrible layout issues for printed pages ) as the proper better printed font rendering will be used in each case . 	0
OC	4204	^_^ 	0
OC	4205	I AM GOING TO NAME MY SEWING MACHINE , SO I CAN ' T SAY MUCH , REALLY . 	1
OC	4206	WELL , UH . 	0
OC	4207	XD 	0
OC	4208	Cheese and crackers are a classic and beyond heckling . 	1
OC	4209	At least , I can ' t think of how you could heckle about them . 	0
OC	4210	WAHHHHHHHHHHH -Me 	0
OC	4211	In this excellent piece , Annie Proulx opines on her Oscar-night loss . 	0
OC	4212	I need to get to know the neighboring areas better anyway . 	0
OC	4213	Our weekends tend to be jam packed and there are only so many daylight hours for exploring . . . . : - ) Heck , now that I have a better GPS unit , I might start doing some exploring on my own . 	0
OC	4214	More like a year and a half , and no , we ' ve never been there together . 	0
OC	4215	Really - - take a few minutes to read it . 	0
OC	4216	Wow I love the new layout , it ' s so homely : D 	0
OC	4217	2 . 	0
OC	4218	Cut a hole in the box . 	0
OC	4219	The steps killed me , " 1 . 	0
OC	4220	AAAHAHAHH OMG Dick in a Box is awesome . 	0
OC	4221	Oh God . 	0
OC	4222	Have her open the box . " 	0
OC	4223	3 . 	0
OC	4224	Put your junk in that box . 	0
OC	4225	Ooh I love you for posting this : ) 	0
OC	4226	I swear there were tears . 	0
OC	4227	What ' s new everybody ? 	0
OC	4228	: ) i miss you ! 	0
OC	4229	oh no , we ' re still hanging in there strong . 	0
OC	4230	come back to cali already . 	0
OC	4231	Oh if I were actually in the same continent as you … 	0
OC	4232	Chuck 	0
OC	4233	awww 	0
OC	4234	You should come over . . . we ' ll save a what-not for you . 	0
OC	4235	Being the more pagan minded amonst those who actually know you IRL , and live 10 blocks away , this would be a good time to mention that we do stay up all night , drink , celebrate , and what not . 	0
OC	4236	Plus it makes everyone so shimmery . 	0
OC	4237	$40 ? ! 	0
OC	4238	; ) 	0
OC	4239	That wasn ' t an available choice . 	0
OC	4240	Psh . 	0
OC	4241	I guess not everyone can be smart and pretty . 	0
OC	4242	You get a big F ! 	1
OC	4243	I want my friend back . 	0
OC	4244	where ' s the penis pictures ? ! ? 	0
OC	4245	But . . . 	0
OC	4246	< 333 	0
OC	4247	* wild uncontrollable sobbing * 	0
OC	4248	I ' m pregnant with your babyyyyyyyyyyyyyy ! ! ! ! ! 	0
OC	4249	Globally they do have a record of not being the best for the price and very fragile . 	0
OC	4250	If you do go for pentax , I would advise from experience that you get an extended gaurentee . 	1
OC	4251	Pentax have tried to enter the digital market without really looking at what a camera needs to be worth having , and until they come up with soething far better than what I have used and seen from them so far , I would avoid spending money on one . 	0
OC	4252	They are not the worst you can get , but they are not far off it . 	0
OC	4253	Namely , the GameCube and her stereo . . . 	0
OC	4254	Now we have a ' lil bitty TV atop a television stand , speakers on either side of the TV , a Sega Genesis , a PS One , a GameCube , corresponding games and controllers , CD ' s and DVD ' s , and the receiver . 	0
OC	4255	Yay ! 	0
OC	4256	We brought some things back from Maia ' s house . 	0
OC	4257	I ' m sure she won ' t mind , now that she has a PS3 . 	0
OC	4258	. . . oh , and maybe a larger TV . . . with more inputs . . . and a DVD player ? 	0
OC	4259	It ' s full ! 	0
OC	4260	Next , I steal the N64 back from Lin ( and find a way to fit it in with the other systems ) . 	0
OC	4261	; - ; 	0
OC	4262	It took us about a month . 	0
OC	4263	The SciFi / comic is wrong as there were no questions about books it was all movies / TV and comics . 	1
OC	4264	The majority of my unread books are SF & F . After my morning walks I spend the rest of the day with my leg elevated except for meal prep . 	0
OC	4265	I am not supposed to drive yet so am dependent on friends for transportation . 	0
OC	4266	I don ' t have anything urgent to go out for but I feel the urge to leave the house . 	0
OC	4267	I ' m glad to be home but it is lonely after having people to talk to at every meal the past week and a half . 	0
OC	4268	And thank you for that ! 	0
OC	4269	LOL . 	0
OC	4270	power rangers . . . 	0
OC	4271	. 	0
OC	4272	. 	0
OC	4273	Yes lets meet up when i get back ! 	0
OC	4274	mighty morphin ' power rangers ! ! ! 	0
OC	4275	and those photos of nyaako are epic pink / red = gorgeous combo i love the little parfait thing ; w ; I miss you more 	0
OC	4276	Your journal is pretty : ) 	0
OC	4277	Sure ! 	0
OC	4278	good luck 	0
OC	4279	Very cool and reeeeeeeeally crazy at night . 	0
OC	4280	Love to all . 	0
OC	4281	Ask around . 	0
OC	4282	It ' s in the woods . 	0
OC	4283	Watch scary movie outside in the wilderness at night . 	0
OC	4284	9 ) Bring a laptop , a scary movie , and some skittish friends . 	0
OC	4285	I probably can ' t tell you from memory how to get there , but I could find it again . 	0
OC	4286	^ . ^ 	0
OC	4287	11 ) Since I arrived in Clemson , old-timers always talked about a " Secret Beach " that ' s really amazing . 	0
OC	4288	The comic relief scruffy Cajun lightning bug and the Voodoo Shadow Man villian characters were overly broad . 	0
OC	4289	Overall , however , very well done : fun , some genuine laughs . 	1
OC	4290	I ' d vote for you ! 	0
OC	4291	mshollie and I enjoyed seeing " The Princess and the Frog " yesterday . 	0
OC	4292	As a film with both New Orleans and frog themes , how could we resist going ? 	0
OC	4293	The use of sterotype " Southern " accents , as I ' ve mentioned too common in films set in New Orleans was unfortunately not avoided , and at first was quite distracting . 	0
OC	4294	I thought just a couple plot of twists were too incredible even after accepting the conceits of people changed into frogs and talking animals . 	0
OC	4295	The animation is excellent , with interesting effects such as different styles for sequences showing characters ' fantasies . 	0
OC	4296	Interesting characters and pretty good plot , with a good amount of nuance to keep things interesting for the adults in the audience while entertaining the kiddies . 	0
OC	4297	Ha . 	0
OC	4298	I don ' t think the band will be good enough though . 	0
OC	4299	As long as the band does fine , it doesn ' t matter who ' s drum major or section leader . 	0
OC	4300	It should be fine . 	0
OC	4301	They did not ! 	0
OC	4302	Thanks sweetie . 	0
OC	4303	I wish I could say I am doing this for the good of my health . 	0
OC	4304	But fuck my health . 	0
OC	4305	This sucks ass . 	0
OC	4306	Hugs to you both . 	0
OC	4307	# 15 : 49 @Tamakun23 The thought of keeping up with their canon , let alone everything involved in keeping CURRENT , both excites and intimidates me . . . # Automatically shipped by LoudTwitter 	0
OC	4308	08 : 44 Alright , enough ' s enough , goodbye Buzz account ; P # 11 : 47 @NeoPhoenixTE I ' ll add a usericon once they add longer posts ! 	0
OC	4309	Oh fine , rain all over my parade . 	0
OC	4310	The point is just that there already exist a bunch of federally funded agencies devoted to domestic intelligence gathering . 	0
OC	4311	I mean , I agree that it ' s not as bad of an idea as a centralized federal agency . 	0
OC	4312	Where do you live ? 	0
OC	4313	This seems like an interesting place . 	0
OC	4314	: | 	0
OC	4315	More consoles means you buy more games for them . 	0
OC	4316	Not necessarily in the sense of playing games 24 / 7 , but you keep buying more consoles . 	0
OC	4317	Other than expensive , gaming is also addicting . 	1
OC	4318	It ' s a little book called Marked Trails for Girls by Grace Sloan Overton , and it ' s a sort of an etiquette manual-slash-inspirational tract from 1931 . 	0
OC	4319	It ' s kind of awesome . 	1
OC	4320	4 . 	0
OC	4321	Heh . 	0
OC	4322	coooooooooooolll : D 	0
OC	4323	How quaint and disturbing . 	0
OC	4324	Yeah , I saw this . 	0
OC	4325	But what I really want is all of the knowledge that my peers have , or maybe a condensed and jumbled version , because that would be most appropriate , to be poured into my head , without me having to read any of it . 	1
OC	4326	But thank you : ) 	0
OC	4327	Sticking to a diet when you don ' t have a regular routine for weekends is tough ! 	0
OC	4328	Anyway must flee ! 	0
OC	4329	I ' m really loving Ladyfinger Bananas lately , yum ! 	0
OC	4330	My biggest challenge is definitely weekends . 	1
OC	4331	Can ' t believe I ' ve gone this long without a political rant . 	0
OC	4332	im not goign to ask why you have a 17 and a 15 mac laptop . 	0
OC	4333	im assuming you wanted the intel chip . . . i got them a few weeks ago from OWC . 	0
OC	4334	am i being delusional and completely finding Joo Ji Hoon in EVERYBODY ? ! 	0
OC	4335	* ________ * 	0
OC	4336	So . . . 	0
OC	4337	; P There ' s a show about the making of the film still at the NOMA still I think . . 	0
OC	4338	Doesn ' t it look like somebody ' s ? ) http://www.youtube.com/watch?v=Z4E-0jTLdHQ&mode=related&search= ( This one gets pretty loud at the beginning XDD ) I ' ll probably be adding more later XD DUN DUN DUN . . . 	0
OC	4339	AM I RIGHT ? ! ! ! 	0
OC	4340	Nifty . 	0
OC	4341	they should promote goofy instead , he can talk 	1
OC	4342	Everything points toward Ten having a pretty violent end , and RTD episodes are never as good as you want them to be , with the exception of Midnight . 	0
OC	4343	I agree with all of that . 	0
OC	4344	Yeah , because it makes sense for an entire race to all have the same haircut . 	0
OC	4345	I should look into asking for a remnant . . . 	0
OC	4346	The Summer Sun burns only for herself . 	0
OC	4347	Heat in the stomach glares through red , aching eyes . 	0
OC	4348	I have a friend who works at another haunt and has a werewolf prosthetic . 	0
OC	4349	Someone brought about a star . 	0
OC	4350	OF SPECIAL AGENT PETER BURKE ; and Patrick Jane ' s would say BATSHIT INSANE . 	0
OC	4351	She flares with anger at the human sacrifices put down in her name but does little but watch and grin to herself . 	0
OC	4352	She does things for her own self , and shines in the process . 	0
OC	4353	I suspect he knew what he was doing when he threw it out the window . 	0
OC	4354	No Dusk nor Dawn Someone lost their mind in the middle of the road . 	0
OC	4355	Dead , frozen , and dark , hiding the day in shadow . 	0
OC	4356	Nobody has eyes like the moon . 	0
OC	4357	Letterboxing is awesome . 	0
OC	4358	18 , balding . . . . . 	0
OC	4359	I knew decomP would love you too ! 	0
OC	4360	Kudos ! 	0
OC	4361	And see - - that ' s one of the joys of submitting ! 	0
OC	4362	When a complete stranger finds value in some oddball poem you thought only you would love ! 	0
OC	4363	Very pleades to hear that . 	0
OC	4364	I hope it is not needed , but you will be so glad you have got it if it does break like many before it has . 	0
OC	4365	< 333 	0
OC	4366	It ' s been really fun . 	0
OC	4367	I feel lucky to have so many good people in my life . 	0
OC	4368	Happy Christmas , everyone ! 	0
OC	4369	This is another card design . 	0
OC	4370	I love Mucha and wanted to try doing something inspired by his art . 	0
OC	4371	Here it is . 	0
OC	4372	I hope everyone ' s having a wonderful holiday season . 	0
OC	4373	We all celebrate it differently . 	0
OC	4374	I ' m particularly poor this year , so I made cards and sent them out to as many people as I could manage . 	0
OC	4375	We also did a little baking ! 	0
OC	4376	Ahoy ! 	0
OC	4377	at least i had a good round . 	0
OC	4378	d 	0
OC	4379	Aww , gorgeous ! 	0
OC	4380	: D 	0
OC	4381	But . . . 	0
OC	4382	The different ways Christians handle Grace led to their splitting into hundreds of denominations . 	0
OC	4383	Christ ' s admonitions on divorce were really a way to prevent women from being abandoned by their husbands , and leaving families without livelihoods . 	0
OC	4384	If you continue to live in sin though , you haven ' t repented so you can ' t gain grace . 	0
OC	4385	Well you can repent of a sin , and then live in grace . 	1
OC	4386	And it gets more complicated of course , because some Protestants believe that salvation is through faith alone , some through faith and acts , and some still even believe in Pre-Destination , which means either you ' re on the list or your not and nothing you do in this life has a bearing on that . 	1
OC	4387	Protestants don ' t have that option , because they don ' t believe their preachers stand in for God , and so they don ' t have the power to absolve . 	0
OC	4388	If you were Catholic and gay , you could technically cohabitate and be celibate and live in grace , but if you slip up and have sex , you could go to confession and be absolved . 	0
OC	4389	Since neither of us go on AL anymore , would you be interested in talking again ? 	0
OC	4390	I prefered it when we were good friends . 	0
OC	4391	Pwease ? 	0
OC	4392	Excellent . 	0
OC	4393	: D I ' m in no hurry for them , so if I paid you by cheque you ' d get more money since paypal take a cut of each transaction , right ? 	0
OC	4394	cool . 	0
OC	4395	Good . 	0
OC	4396	i love them , so so stylish and a great pallet . 	1
